login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
Premalatha-success,Premalatha-success/ERU,2022-12-05T11:08:58Z,0,0,,True,True,
Premalatha-success,Premalatha-success/yhills-3rd-Dec,2022-12-03T13:12:13Z,5,5,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Financial-Analytics-Loan-Approval-Prediction,2021-08-25T15:54:50Z,11,11,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/edForce,2022-06-06T08:17:43Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Jeppiar_master_class,2022-10-29T06:13:34Z,0,0,,True,True,
Premalatha-success,Premalatha-success/HHE_MA_July31_Batch,2022-07-31T11:56:43Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/yhills_oct,2022-10-11T13:26:29Z,11,11,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NIIT-Batch,2022-09-06T05:33:39Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HHE_14th-Aug,2022-08-14T17:11:59Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Yhills_July12_Analytics,2022-07-14T13:26:12Z,19,19,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/IIM_Shillong,2022-08-06T12:56:41Z,1,1,,True,True,
Premalatha-success,Premalatha-success/July_10_HHE,2022-07-23T16:32:42Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/AIML_Blackbucks,2022-03-18T13:30:01Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Yhills_June_2,2022-06-02T13:55:47Z,9,9,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HHE_June5,2022-06-05T17:52:07Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/AIML_Batch2_BB,2022-05-13T14:09:38Z,16,16,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/yhills-dated-May10th,2022-05-10T13:22:24Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Books-Statistics,2022-05-27T16:12:57Z,20,20,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Matplotlib,2022-05-28T03:40:24Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Books-Python,2022-05-27T16:06:51Z,59,59,,True,True,
Premalatha-success,Premalatha-success/SAS,2022-05-27T16:19:02Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Practical,2022-04-22T11:35:49Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Advance-ML,2022-04-21T16:02:25Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Exercise,2021-10-08T09:59:55Z,12,12,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/yhills-dated-April2nd,2022-04-02T13:30:02Z,5,5,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Machine-Learning-Libraries-in-Python,2022-03-16T09:45:17Z,8,8,,True,True,
Premalatha-success,Premalatha-success/yhills,2022-03-14T14:27:40Z,5,5,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Pyth,2022-03-12T14:53:07Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Numpy,2022-02-20T12:38:49Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Projects,2022-02-17T08:38:15Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/EDST,2022-02-16T11:40:59Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Supervised-Learning,2021-02-03T06:50:57Z,12,12,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Deep-Learning,2020-07-02T14:26:18Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Python,2021-11-08T12:20:45Z,15,15,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Unsupervised-Learning-and-Ensemble,2020-07-02T14:43:35Z,7,7,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Cheat-sheets,2021-11-02T13:15:12Z,4,4,,True,True,
Premalatha-success,Premalatha-success/Statistics,2021-10-12T12:59:18Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Data-Visualization,2021-10-08T10:45:25Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Supplychain-Analytics,2021-10-13T07:07:52Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Exploratory-Data-Analysis,2021-10-11T15:52:03Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Marketing-Analytics,2021-10-08T10:08:41Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HR-Analytics,2021-10-08T14:49:17Z,2,2,,True,True,
Premalatha-success,Premalatha-success/AI-in-Finance--Loan-Approval-Prediction-Classification-All-Models-,2021-08-25T15:53:12Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Recommendation-systems,2020-07-02T14:35:06Z,7,7,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Featurization-and-model-tuning,2020-07-02T14:10:52Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/News-headlines,2020-07-01T14:13:39Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-12,2020-06-29T00:15:38Z,5,5,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/word2vec-3,2020-07-01T14:31:35Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/word2vec-2,2020-07-01T14:30:14Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/word2vec,2020-07-01T14:28:38Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/TF-IDF-3,2020-07-01T14:27:21Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/TF-IDF--1,2020-07-01T14:25:48Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Sentiment-analysis-2,2020-07-01T14:17:14Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NMT-with-attention,2020-07-01T14:14:39Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Basic-NLP-2,2020-07-01T14:07:07Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Basic-NLP,2020-07-01T14:05:02Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Encoder-Decoder-Attention,2020-07-01T14:02:23Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-15,2020-06-29T00:18:47Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-14,2020-06-29T00:17:34Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-13,2020-06-29T00:16:32Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-11,2020-06-29T00:14:46Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-9,2020-06-29T00:13:39Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-8,2020-06-29T00:12:35Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision--6,2020-06-29T00:11:12Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-5,2020-06-29T00:07:00Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-4,2020-06-29T00:05:32Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/LSTM,2020-06-29T00:04:28Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-2,2020-06-29T00:02:00Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Face-mask-segmentation,2020-06-28T23:58:04Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/computer-vision,2020-06-28T23:28:35Z,0,0,Jupyter Notebook,True,True,
anitaa1990,anitaa1990/TrailersApp,2018-12-14T04:03:36Z,197,197,Kotlin,True,True,
anitaa1990,anitaa1990/NotesApp,2024-08-28T10:31:31Z,0,0,Kotlin,True,False,Apache License 2.0
anitaa1990,anitaa1990/PagingLib3-Sample,2024-06-12T05:47:26Z,1,1,Kotlin,True,False,
anitaa1990,anitaa1990/ContactsApp,2024-06-11T11:16:15Z,2,2,Kotlin,True,True,
anitaa1990,anitaa1990/JetpackComposeSample,2024-06-07T17:56:50Z,3,3,Kotlin,True,True,Apache License 2.0
anitaa1990,anitaa1990/Android-Cheat-sheet,2018-05-29T14:08:42Z,2214,2214,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/woocommerce,2021-12-29T12:40:58Z,0,0,,True,True,
anitaa1990,anitaa1990/DeviceInfo-Sample,2016-10-12T07:03:43Z,211,211,Kotlin,True,True,Apache License 2.0
anitaa1990,anitaa1990/toolargetool,2022-02-23T04:24:46Z,0,0,,True,True,MIT License
anitaa1990,anitaa1990/Today-I-Learned,2018-07-28T06:19:41Z,157,157,,True,True,
anitaa1990,anitaa1990/Learn-Jetpack-Compose-By-Example,2020-05-17T17:52:30Z,10,10,,True,True,Apache License 2.0
anitaa1990,anitaa1990/PagingLibrary-Sample,2018-07-01T13:30:46Z,170,170,Java,True,True,
anitaa1990,anitaa1990/Wifi-Connect,2018-04-13T14:05:48Z,108,108,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/Biometric-Auth-Sample,2018-07-11T15:11:48Z,247,247,Java,True,True,
anitaa1990,anitaa1990/RoomDb-Sample,2018-05-04T06:37:18Z,123,123,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/Optimize,2018-05-25T14:51:07Z,36,36,Java,True,True,
anitaa1990,anitaa1990/GameOfThronesTrivia,2018-05-11T02:46:08Z,18,18,Java,True,True,
anitaa1990,anitaa1990/DataBindingExample,2018-04-30T07:53:46Z,11,11,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/ConstraintLayout-Sample,2018-05-11T18:39:29Z,106,106,Java,True,True,
anitaa1990,anitaa1990/woocommerce-android,2019-01-24T05:48:41Z,0,0,Kotlin,True,False,GNU General Public License v2.0
anitaa1990,anitaa1990/WordPress-FluxC-Android,2019-01-24T05:30:09Z,0,0,Java,True,True,GNU General Public License v2.0
anitaa1990,anitaa1990/Trailers,2018-05-22T06:42:40Z,21,21,Java,True,True,
anitaa1990,anitaa1990/Github-Trending-Repos,2019-01-15T07:13:23Z,60,60,Java,True,True,
anitaa1990,anitaa1990/Jni-Sample,2019-01-08T06:33:02Z,10,10,Java,True,True,
anitaa1990,anitaa1990/Dagger2-Sample,2018-12-23T15:24:40Z,77,77,Java,True,True,MIT License
anitaa1990,anitaa1990/flutter_ui_challenge_planets_app,2019-01-18T07:08:17Z,2,2,Dart,True,True,
anitaa1990,anitaa1990/RxNetworkEvent-Example,2018-12-05T10:45:41Z,21,21,Java,True,True,
anitaa1990,anitaa1990/RxAndroid-Sample,2018-08-20T05:17:15Z,36,36,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/Github-Repo-Sample,2018-08-16T10:18:16Z,3,3,Kotlin,True,True,
anitaa1990,anitaa1990/Ussd-app,2018-07-23T10:43:46Z,5,5,Java,True,True,
anitaa1990,anitaa1990/OnboardingSample,2018-04-13T09:29:34Z,98,98,Swift,True,True,Apache License 2.0
anitaa1990,anitaa1990/AESEncryption,2018-04-06T09:47:57Z,21,21,Swift,True,True,
anitaa1990,anitaa1990/Inshorts,2017-11-29T19:03:29Z,23,23,Java,True,True,
anitaa1990,anitaa1990/otpview,2017-08-15T04:44:25Z,19,19,Java,True,True,
anitaa1990,anitaa1990/CustomFontView,2017-08-16T10:19:55Z,27,27,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/VDOPlayer,2017-07-28T08:25:32Z,2,2,Java,True,True,
anitaa1990,anitaa1990/RequestTask,2016-10-04T05:06:26Z,5,5,Java,True,True,Apache License 2.0
codewithMUHILAN,codewithMUHILAN/Instagram,2023-12-13T11:46:10Z,45,45,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/Reels,2023-07-11T13:17:53Z,175,175,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/Posts,2023-09-04T05:46:40Z,58,58,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/codewithMUHILAN,2023-07-11T12:43:39Z,52,52,,True,False,
codewithMUHILAN,codewithMUHILAN/Youtube,2023-09-15T04:34:29Z,27,27,HTML,True,True,
sygops,sygops/image-comparison,2019-05-15T11:57:42Z,1,1,Java,True,False,The Unlicense
sygops,sygops/my-react-js-tutorials,2019-05-15T11:58:38Z,1,1,JavaScript,True,True,
sygops,sygops/linq,2019-03-27T07:03:45Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/metro,2019-03-05T10:21:32Z,1,1,JavaScript,True,False,MIT License
sygops,sygops/new-moon,2019-03-05T10:21:22Z,1,1,,True,True,MIT License
sygops,sygops/rnn-viewer,2019-03-01T07:02:05Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/primitive,2019-03-05T10:21:02Z,2,2,CSS,True,True,MIT License
sygops,sygops/brain.js,2019-03-01T06:57:14Z,7,7,JavaScript,True,True,MIT License
sygops,sygops/css-gallery,2019-01-30T09:18:11Z,2,2,HTML,True,True,MIT License
sygops,sygops/wire,2019-02-04T09:31:47Z,1,1,Go,True,False,Apache License 2.0
sygops,sygops/awesome-odroid-go,2019-02-07T12:36:00Z,1,1,,True,True,
sygops,sygops/MIT-6.824,2019-01-30T08:50:09Z,2,2,Go,True,True,MIT License
sygops,sygops/logrus_mate,2019-03-27T07:03:54Z,1,1,Go,True,True,Apache License 2.0
sygops,sygops/LabKeyShortcuts,2019-03-21T12:57:36Z,1,1,HTML,True,True,MIT License
sygops,sygops/TIL,2019-02-12T08:01:19Z,1,1,JavaScript,True,True,
sygops,sygops/NodeJS-mongoDB-API,2019-05-15T12:00:31Z,1,1,CSS,True,True,MIT License
sygops,sygops/risyandi.github.io,2019-02-08T05:43:52Z,1,1,CSS,True,True,Other
sygops,sygops/ToggleButton,2019-03-21T12:57:50Z,1,1,CSS,True,True,Apache License 2.0
sygops,sygops/anime,2018-11-01T11:53:53Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/twinkle,2019-01-25T06:39:16Z,2,2,HTML,True,True,
sygops,sygops/Angular-CRUD,2019-05-15T12:01:05Z,1,1,TypeScript,True,True,MIT License
sygops,sygops/PersonAPI,2019-05-15T12:02:17Z,1,1,JavaScript,True,True,
sygops,sygops/Benihime,2019-05-15T12:02:29Z,1,1,,True,True,MIT License
sygops,sygops/android,2019-02-05T12:01:33Z,1,1,Shell,True,True,
sygops,sygops/graal,2018-10-16T12:23:57Z,2,2,Java,True,False,Other
sygops,sygops/jss,2018-10-16T12:49:00Z,2,2,JavaScript,True,False,MIT License
sygops,sygops/oci-flexvolume-driver,2018-10-16T12:24:17Z,2,2,Go,True,True,Apache License 2.0
sygops,sygops/react-md,2018-10-16T12:48:50Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/react-contexify,2018-10-16T12:48:30Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/immer,2018-10-16T12:49:10Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/react-toastify,2018-10-16T12:49:21Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/docker-images,2018-10-16T12:23:31Z,4,4,Shell,True,False,Universal Permissive License v1.0
sygops,sygops/CBMath,2019-03-21T12:57:52Z,0,0,,True,True,Apache License 2.0
sygops,sygops/node-oracledb,2018-10-16T12:24:07Z,2,2,JavaScript,True,False,Other
sygops,sygops/CBBinder,2019-03-21T12:57:53Z,0,0,Objective-C,True,True,MIT License
sygops,sygops/PlayaroundGraph,2019-03-21T12:57:54Z,0,0,Java,True,True,MIT License
sygops,sygops/PlayaroundCompiler,2019-03-21T12:57:56Z,0,0,Java,True,True,MIT License
sygops,sygops/react-on-screen,2018-10-16T12:48:40Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/3D-Medical-Segmentation-GAN,2019-02-13T06:21:04Z,1,1,Python,True,True,Apache License 2.0
sygops,sygops/EOMASS,2019-05-15T12:02:52Z,0,0,CSS,True,True,
sygops,sygops/Game-Bot,2019-02-13T06:21:07Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/STIS,2019-05-15T12:02:41Z,0,0,Java,True,True,MIT License
sygops,sygops/SimpleSerializers,2019-03-21T12:57:58Z,0,0,Java,True,True,
sygops,sygops/Jadesktop,2018-06-01T10:26:55Z,1,1,CSS,True,True,GNU General Public License v3.0
sygops,sygops/Cristina-ColorScheme,2019-05-15T12:03:09Z,1,1,,True,True,MIT License
sygops,sygops/Hello-World,2018-06-01T07:16:38Z,1,1,,True,True,
sygops,sygops/DataTables,2018-06-01T07:12:06Z,1,1,CSS,True,True,Other
sygops,sygops/MoienTajik.github.io,2019-02-13T10:11:40Z,0,0,CSS,True,True,
sygops,sygops/sweetalert,2018-06-01T07:09:47Z,1,1,TypeScript,True,True,MIT License
sygops,sygops/animate.css,2018-06-01T07:16:21Z,2,2,CSS,True,False,MIT License
sygops,sygops/LitMeter,2018-06-01T07:15:21Z,1,1,JavaScript,True,True,
sygops,sygops/Vocalize-Sign-Language,2019-02-13T06:20:01Z,1,1,Python,True,True,Apache License 2.0
sygops,sygops/Record,2019-05-15T12:03:14Z,0,0,CSS,True,True,
sygops,sygops/SoundSea,2018-06-01T07:21:01Z,1,1,Java,True,True,
sygops,sygops/Classification-of-Sign-Language-with-UCA-Net,2019-02-13T06:21:39Z,1,1,Jupyter Notebook,True,True,Apache License 2.0
sygops,sygops/Intel-Movidius-NCS-Keras,2019-02-13T06:21:42Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/dragtable,2018-06-01T07:12:51Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/SesimVar,2019-02-13T06:21:44Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/DCGAN-Sign-Language,2019-02-13T06:21:45Z,0,0,Jupyter Notebook,True,True,Apache License 2.0
sygops,sygops/Hex,2018-06-01T07:22:04Z,1,1,Python,True,True,MIT License
sygops,sygops/chip8emulator,2019-01-29T11:15:32Z,1,1,Java,True,True,MIT License
sygops,sygops/ncsdk,2019-02-13T06:21:48Z,0,0,C,True,True,Other
sygops,sygops/Gameboy,2018-06-01T07:21:13Z,1,1,C,True,True,
sygops,sygops/turkce-derin-ogrenme-kaynaklari,2019-02-13T06:21:50Z,0,0,,True,True,
sygops,sygops/Sign-Language-Digits-Dataset,2019-02-13T06:21:51Z,0,0,,True,True,Apache License 2.0
sygops,sygops/People,2019-05-15T12:03:17Z,0,0,JavaScript,True,True,
sygops,sygops/ALCALDIA,2019-05-15T12:03:21Z,0,0,CSS,True,True,
sygops,sygops/Person,2019-05-15T12:03:28Z,0,0,JavaScript,True,True,
sygops,sygops/PLAY-EJER01,2019-05-15T12:03:24Z,0,0,JavaScript,True,True,Other
sygops,sygops/go-go-gadget,2019-01-29T11:15:34Z,1,1,Go,True,True,MIT License
sygops,sygops/Unity-ScrollRectController,2019-01-31T14:09:24Z,0,0,C#,True,True,
sygops,sygops/GoWebApp,2018-06-01T07:08:27Z,2,2,HTML,True,True,
sygops,sygops/Go-Recruiting,2019-02-01T05:34:16Z,0,0,Go,True,True,
sygops,sygops/move.js,2019-01-30T09:21:14Z,1,1,JavaScript,True,True,
sygops,sygops/blockui,2018-06-01T07:13:08Z,1,1,JavaScript,True,True,
sygops,sygops/Best-websites-a-programmer-should-visit,2019-01-29T11:15:29Z,1,1,,True,True,MIT License
sygops,sygops/awesome-courses,2019-01-29T11:15:22Z,3,3,HTML,True,False,
sygops,sygops/cs-video-courses,2019-01-29T11:15:40Z,1,1,,True,True,
sygops,sygops/slither,2019-01-31T14:06:32Z,1,1,Python,True,True,
sygops,sygops/Cinder-CerealImGui,2019-01-31T14:09:26Z,0,0,C++,True,True,
sygops,sygops/serverless-express-example,2019-02-01T05:33:58Z,0,0,TypeScript,True,True,
sygops,sygops/Cinder-TinyJpeg,2019-01-31T14:09:22Z,0,0,C++,True,True,MIT License
sygops,sygops/bttn.css,2018-06-01T07:11:45Z,1,1,CSS,True,True,MIT License
sygops,sygops/MVSAS,2019-01-31T14:06:24Z,1,1,PHP,True,True,
sygops,sygops/Cinder-Syphon,2019-01-31T14:09:28Z,0,0,Objective-C,True,True,MIT License
